url,created_datetime,snapshot_url,snapshot_datetime,text
https://twitter.com/KTB_genki/status/1273229125843476481,20200616202053,http://web.archive.org/web/20200617122551/https://twitter.com/KTB_genki/status/1273229125843476481,20200617122551,"勝部元気 Katsube Genki on Twitter: ""低用量ピルやHPVワクチンは、医療や健康における意義に留まらず、本来フェミニズムの文脈でもその意義が多大にあるもののはずなのに、あろうことか日本では、フェミニズムに全く理解の無い男性インフルエンサーたちが提唱することによって、どんどん悪いイメージに染まって行くの、不幸でしかない。"""
https://twitter.com/KTB_genki/status/1273261196720799744,20200616222820,http://web.archive.org/web/20200617143229/https://twitter.com/KTB_genki/status/1273261196720799744,20200617143229,"勝部元気 Katsube Genki on Twitter: ""MとかLという言葉の意味を捻じ曲げてでも男性を中心に据える姿勢に、強烈なミソジニーを感じる。おかしいって声は社内から全く上がらないのだろうか？ファストリはグローバル企業はわけで、こんなこと海外でもやっているのだろうか？ブランドのあり方にかなり幻滅しました。… https://t.co/MLN4PPMELq"""
https://twitter.com/KTB_genki/status/1273440202782994432,20200617101938,http://web.archive.org/web/20200618022348/https://twitter.com/KTB_genki/status/1273440202782994432,20200618022348,"勝部元気 Katsube Genki on Twitter: ""男が悪いのは当然として、だからナンパというストリートハラスメントは軽々しくするべきではないということです。する本人が思う以上に相手にとっては侮辱的・攻撃的な行為ですので。… """
https://twitter.com/KTB_genki/status/1273471892452634624,20200617122533,http://web.archive.org/web/20200618042843/https://twitter.com/KTB_genki/status/1273471892452634624,20200618042843,"勝部元気 Katsube Genki on Twitter: ""この話、普通にデートDVだよねという記事を書きました。なのに多数の著名人が被害者を叩きまくっている。日本の芸能界、人権意識低過ぎます。 渡部建氏の“罪”は、不倫よりも多目的トイレでのデートDVhttps://t.co/H5epjLajOQ"""
https://twitter.com/KTB_genki/status/1273583971381608448,20200617195055,http://web.archive.org/web/20200618115452/https://twitter.com/KTB_genki/status/1273583971381608448,20200618115452,"勝部元気 Katsube Genki on Twitter: ""最初の頃は４行と最後の２行が完全に矛盾してるんだけど。人に絡む前にまずは自分の脳内整理してからにして。… """
https://twitter.com/KTB_genki/status/1273589566318886914,20200617201309,http://web.archive.org/web/20200618122013/https://twitter.com/KTB_genki/status/1273589566318886914,20200618122013,"勝部元気 Katsube Genki on Twitter: ""多くの人が嫌だと思っているのに、どうしてイジメは無くならないのですか？どうしてDVは無くならないのですか？どうしてブラック企業は無くならないのですか？ええ、きっとあなたみたいに嫌なら関係切るで全て済ませられると思っている人が、被害者を叩いて、加害を止める努力を怠っているからですね。… https://t.co/hF0YjC4pkN"""
https://twitter.com/KTB_genki/status/1273837875004444672,20200618123950,http://web.archive.org/web/20200619044748/https://twitter.com/KTB_genki/status/1273837875004444672,20200619044748,"勝部元気 Katsube Genki on Twitter: ""「遺憾だ」という感想文を連発する政治家を見る度に、あぁ、「お前」や「貴様」のように、こうやって言葉は扱いが軽くなって行くのだなと実感する。"""
https://twitter.com/KTB_genki/status/1273923468199747587,20200618181957,http://web.archive.org/web/20200619102133/https://twitter.com/KTB_genki/status/1273923468199747587,20200619102133,"勝部元気 Katsube Genki on Twitter: ""著名人とのSEXでデートDV的な被害に遭ったという類の話は、昔何度も聞いたことがあります。平然と渡部氏の件に言及していた某芸人についても「乳首ちぎられそうなくらい噛まれた」と聞いたことがあります。決して渡部氏だけの問題ではありません。著名人界隈のミソジニー自体を問題にして欲しい。"""
https://twitter.com/KTB_genki/status/1273994235163762688,20200618230109,http://web.archive.org/web/20200619150755/https://twitter.com/KTB_genki/status/1273994235163762688,20200619150755,"勝部元気 Katsube Genki on Twitter: ""Go Toトラベルキャンペーン、気になって概要調べてみたら、割引が適用される条件がかなり細かくて複雑だった。こりゃあシステム作りや周知に時間も金もある程度かかるだろう。所詮民営化を進めても政治家と役人が利権的発想で政策決めるから高コスト体質何も変わっていない。https://t.co/zG5xcYKKIF"""
https://twitter.com/KTB_genki/status/1274186295850397697,20200619114420,http://web.archive.org/web/20200620034834/https://twitter.com/KTB_genki/status/1274186295850397697,20200620034834,"勝部元気 Katsube Genki on Twitter: ""「自分にもミソジニーあった。批判を受けて変わろうと思った」という男性がすごいと称賛されますが、批判を通して変化を促した人（主にフェミニスト）のほうがもっと称賛されなきゃおかしいよね、変わったことが称賛されるのも男性特権だよね、という話を書きました。https://t.co/07juXSehi4"""
https://twitter.com/KTB_genki/status/1274243738118705153,20200619153236,http://web.archive.org/web/20200620073601/https://twitter.com/KTB_genki/status/1274243738118705153,20200620073601,"勝部元気 Katsube Genki on Twitter: ""「FaceApp」というアプリで性別変換ができるらしいので、早速やってみたら…あれ？なぜ男性化のボタンなの？って思ったら、どうやらAIが私の顔を女性と認識しているらしい。いや、どう見ても骨格が男性ですやん…どうやって性別を判定しているのだろう。製作者のバイアス入り込んでいませんか？… https://t.co/B9SPdhM0TT"""
https://twitter.com/KTB_genki/status/1274245623403786243,20200619154005,http://web.archive.org/web/20200620074749/https://twitter.com/KTB_genki/status/1274245623403786243,20200620074749,"勝部元気 Katsube Genki on Twitter: ""あ、この写真は女性化できた。え、まさか性別判定、髪の毛の要素が強いとか！？もしそれならちょっと残念だな…ってか女性化というよりも、これバッチリメイクしただけやん。… """
https://twitter.com/KTB_genki/status/1274253788669292550,20200619161232,http://web.archive.org/web/20200620081341/https://twitter.com/KTB_genki/status/1274253788669292550,20200620081341,"勝部元気 Katsube Genki on Twitter: ""はじめまして。わざわざ調べていただいたんですね。嬉しいです。実物はもう少し男性っぽい気がしていて、美肌補正ありのカメラアプリを使っているのですが、肌しかイジっていないはずなのに、なぜか全体的に男性っぽさが消えるんですよね。… """
https://twitter.com/KTB_genki/status/1274256876595605510,20200619162448,http://web.archive.org/web/20200620082756/https://twitter.com/KTB_genki/status/1274256876595605510,20200620082756,"勝部元気 Katsube Genki on Twitter: ""はじめまして。わざわざ調べていただいたんですね。嬉しいです。… """
https://twitter.com/KTB_genki/status/1274279988427059200,20200619175638,http://web.archive.org/web/20200620095834/https://twitter.com/KTB_genki/status/1274279988427059200,20200620095834,"勝部元気 Katsube Genki on Twitter: ""#FaceApp の性別変換機能、女性化したというよりも、単にバッチリメイク化しただけな気がします。スッピンならスッピンのまま変換すればいいのに。否応無くフルメイク化させるなんて、「女性＝メイクしなきゃダメなもの」というアプリ製作者のジェンダーバイアスを感じるのは私だけですか？… https://t.co/4NTWzYRPuA"""
