url,created_datetime,snapshot_url,snapshot_datetime,text
https://twitter.com/crac_ojo/status/1601895523321249794,20221211040349,http://web.archive.org/web/20221212170810/https://twitter.com/crac_ojo/status/1601895523321249794,20221212170810,"CRAC 木野 on Twitter: ""数日で数千万円を集める力があるのならば金銭面は問題なさそうだが、肝心の「何らかの理由で社会的排除を受けている若年女性の人権を尊重した支援」が全く不可能でしょうな。気持ち悪いミソジニスト集団には想像もできなそう。"" / Twitter"
https://twitter.com/crac_ojo/status/1601934828290580480,20221211064000,http://web.archive.org/web/20221212170722/https://twitter.com/crac_ojo/status/1601934828290580480,20221212170722,"CRAC 木野 on Twitter: ""殺伐としたTLになごみ動画を。ドーハ中心部にて、スタジアムへの経路案内😊 https://t.co/qpDJFv2KDL"" / Twitter"
https://twitter.com/crac_ojo/status/1601938449015373825,20221211065423,http://web.archive.org/web/20221212170659/https://twitter.com/crac_ojo/status/1601938449015373825,20221212170659,"CRAC 木野 on Twitter: ""ドーハの路面電車😀 https://t.co/1s0q2nnOoh"" / Twitter"
https://twitter.com/crac_ojo/status/1601952582356041728,20221211075033,http://web.archive.org/web/20221212170800/https://twitter.com/crac_ojo/status/1601952582356041728,20221212170800,"CRAC 木野 on Twitter: ""馬鹿で醜悪な女性差別主義者のみなさんから数々の悲鳴が届いて面白い🤣　わたしが相手ならAmazonから架空注文を送りつけることもできないし、自宅に落書きすることもできないから困ったね🥹　まあそのうち何人かは訴えられるのだろうから、神原弁護士からの訴状を震えて待つように🫵😆"" / Twitter"
https://twitter.com/crac_ojo/status/1602037958235852801,20221211132948,http://web.archive.org/web/20221212170728/https://twitter.com/crac_ojo/status/1602037958235852801,20221212170728,"CRAC 木野 on Twitter: ""明日は出社できない可能性が https://t.co/JQWxz1CBgc"" / Twitter"
https://twitter.com/crac_ojo/status/1602040763906654208,20221211134057,http://web.archive.org/web/20221212170722/https://twitter.com/crac_ojo/status/1602040763906654208,20221212170722,"CRAC 木野 on Twitter: ""クリスマスマーケット https://t.co/5qxoRUd5ba"" / Twitter"
https://twitter.com/crac_ojo/status/1602081542884425729,20221211162259,http://web.archive.org/web/20221212170728/https://twitter.com/crac_ojo/status/1602081542884425729,20221212170728,"CRAC 木野 on Twitter: ""帰宅ー。 https://t.co/EJXxGrXVCi"" / Twitter"
https://twitter.com/crac_ojo/status/1602088971861123074,20221211165230,http://web.archive.org/web/20221212170758/https://twitter.com/crac_ojo/status/1602088971861123074,20221212170758,"CRAC 木野 on Twitter: ""日本のニュースに出てた、沖縄の基地反対の蝶類学者の方？　闘争のやり方に衝撃を受けました。またちょっと時間があったら調べる。"" / Twitter"
https://twitter.com/crac_ojo/status/1602327264795951104,20221212083924,http://web.archive.org/web/20221212170719/https://twitter.com/crac_ojo/status/1602327264795951104,20221212170719,"CRAC 木野 on Twitter: ""帰れるのかな https://t.co/WZmI3azHi7"" / Twitter"
https://twitter.com/crac_ojo/status/1602344675834314752,20221212094835,http://web.archive.org/web/20221212170827/https://twitter.com/crac_ojo/status/1602344675834314752,20221212170827,"CRAC 木野 on Twitter: ""「他人にくだらないリプライを送って絡むための専用アカウント（フォロワー数0）」をわざわざ作って運用している人の方がよっぽど不健康、いやビョーキだと思いました。孤独な生活を送っているのかな？🤔"" / Twitter"
https://twitter.com/crac_ojo/status/1604393805670748160,20221218013106,http://web.archive.org/web/20221230040221/https://twitter.com/crac_ojo/status/1604393805670748160,20221230040221,"CRAC 木野 on Twitter: ""「公共」の話をしているのに、「個人的な好き嫌い」に勝手に改変してしまう。パブリックという概念を想像することができない幼稚さ。"" / Twitter"
https://twitter.com/crac_ojo/status/1604398013652369408,20221218014749,http://web.archive.org/web/20221230040338/https://twitter.com/crac_ojo/status/1604398013652369408,20221230040338,"CRAC 木野 on Twitter: ""「ここに10万人の宮崎勤がいます！」実在してしまった。と言うか、有害オタクのみなさん自身の言動によって実在させてしまった。"" / Twitter"
https://twitter.com/crac_ojo/status/1604412395346165760,20221218024458,http://web.archive.org/web/20221230040345/https://twitter.com/crac_ojo/status/1604412395346165760,20221230040345,"CRAC 木野 on Twitter: ""わたしも小学校低学年くらいまではマンガやアニメに触れていたのだろうけど、5年生で早川や創元のクイーン、クリスティ、チェスタトンなどを読み始めてからは、子ども向けの作品は卒業しているなあ。そして中学生で純文学に移行。二十代半ば以降はあまり本を読まなくなっちゃった。"" / Twitter"
https://twitter.com/crac_ojo/status/1604416805707071490,20221218030229,http://web.archive.org/web/20221230040220/https://twitter.com/crac_ojo/status/1604416805707071490,20221230040220,"CRAC 木野 on Twitter: ""「オタクの一部は少女や幼女を対象とする性的表現を好みます。公共空間にそのような表現物を設置しておくとそれらを趣味とするオタクが集まり、消費行動による経済効果を生むので、地域活性化が期待できます」もはや害オタ・ディストピア…。"" / Twitter"
https://twitter.com/crac_ojo/status/1604465864933363712,20221218061726,http://web.archive.org/web/20221230040314/https://twitter.com/crac_ojo/status/1604465864933363712,20221230040314,"CRAC 木野 on Twitter: ""「公共」という概念を想像できないので会話が成立しない問題、やはり「大人になっても子ども向けのコンテンツばかりに接しているから、極めて幼稚な発想しかできず、社会の複雑性に対応した思考ができる知性が身についていない」ということなんだろうなあ。"" / Twitter"
https://twitter.com/crac_ojo/status/1604467205034344448,20221218062245,http://web.archive.org/web/20221230040300/https://twitter.com/crac_ojo/status/1604467205034344448,20221230040300,"CRAC 木野 on Twitter: ""「害オタ」のみなさんから大量のコメントが来ているけれど、本当に「子どもと喋っているのと錯覚する」レベルなのですよ。そもそも自分の言葉で話せない人もいて、どこかの漫画から切り抜かれた1コマmemeだけを送りつけてきたりする。"" / Twitter"
https://twitter.com/crac_ojo/status/1604468650899312640,20221218062830,http://web.archive.org/web/20221230040310/https://twitter.com/crac_ojo/status/1604468650899312640,20221230040310,"CRAC 木野 on Twitter: ""さて、本日でワールドカップも決勝とのことですので、カタール出張のときに撮った写真をもう少しお裾分けしておきます。 https://t.co/qceFfh8HUQ"" / Twitter"
https://twitter.com/crac_ojo/status/1604469592478425091,20221218063215,http://web.archive.org/web/20230103062238/https://twitter.com/crac_ojo/status/1604469592478425091,20230103062238,"CRAC 木野 on Twitter: ""https://t.co/TcItokqPS1"" / Twitter"
https://twitter.com/crac_ojo/status/1604916165977014282,20221219120646,http://web.archive.org/web/20221230040209/https://twitter.com/crac_ojo/status/1604916165977014282,20221230040209,"CRAC 木野 on Twitter: ""だいぶ静かになったものの、有害オタクの方々からまだちらほらゴミみたいな反応が届きます😆数か月後にNHKクローズアップ現代あたりで「町おこし企画が裏目に？『オタクリスク』の正体とは」みたいな番組が放送されるのではないか。 https://t.co/TNRTPwvjYB"" / Twitter"
https://twitter.com/crac_ojo/status/1604936086496616449,20221219132555,http://web.archive.org/web/20221230040401/https://twitter.com/crac_ojo/status/1604936086496616449,20221230040401,"CRAC 木野 on Twitter: ""「困難を抱えた少女を支援する」って、おそらく部外者には想像もできないような苦労の連続だと思うんだけど、幼稚でキモい連中から「ボクたちの萌えコンテンツを批判された仕返しでちゅ！！」と総攻撃に遭うって、理不尽にもほどがあるよねえ…。"" / Twitter"
https://twitter.com/crac_ojo/status/1605239317097586693,20221220093051,http://web.archive.org/web/20221230040319/https://twitter.com/crac_ojo/status/1605239317097586693,20221230040319,"CRAC 木野 on Twitter: ""スルメロックのゴミみたいな漫画を貼り付けての無言リプライって、まさに「最底辺」という感じですね…。"" / Twitter"
https://twitter.com/crac_ojo/status/1605248282275549187,20221220100629,http://web.archive.org/web/20221230040230/https://twitter.com/crac_ojo/status/1605248282275549187,20221230040230,"CRAC 木野 on Twitter: ""1400万再生のこの動画には大量のコメントが寄せられていて意見もさまざまだけど、仁藤さんの活動についてはほとんど賞賛の声ばかり。これが日本語メディアの動画だったらコメント欄はどうなるかと思うと…。HENTAI日本、もう地球上から消えた方がいいレベル。 https://t.co/v3YhQRN6MA"" / Twitter"
https://twitter.com/crac_ojo/status/1605864114974101504,20221222025335,http://web.archive.org/web/20221230040224/https://twitter.com/crac_ojo/status/1605864114974101504,20221230040224,"CRAC 木野 on Twitter: ""「あなたが日本から消えたらいかが？」😅"" / Twitter"
https://twitter.com/crac_ojo/status/1605868130886205440,20221222030932,http://web.archive.org/web/20221230040301/https://twitter.com/crac_ojo/status/1605868130886205440,20221230040301,"CRAC 木野 on Twitter: ""「コロアキさん」のご活動には本当に頭が下がるし応援したいのですが、繊細さが求められる活動をしているColaboのみなさんを警戒させては良くないですから、そちらとはコラボせずに独自でやったらよいなと思いました。役割も違うのでしょうし😌寒い中ほんとうにお疲れ様です😊"" / Twitter"
https://twitter.com/crac_ojo/status/1605876852622364672,20221222034412,http://web.archive.org/web/20221230040328/https://twitter.com/crac_ojo/status/1605876852622364672,20221230040328,"CRAC 木野 on Twitter: ""エストニアは先進国に分類されるかと思いますが…。"" / Twitter"
https://twitter.com/crac_ojo/status/1606224640950472704,20221223024611,http://web.archive.org/web/20221230040340/https://twitter.com/crac_ojo/status/1606224640950472704,20221230040340,"CRAC 木野 on Twitter: ""自身も移民なのに、こんな発言ができるとは。「日本の恥」ですね。愚かしい😌"" / Twitter"
https://twitter.com/crac_ojo/status/1606625848450519044,20221224052026,http://web.archive.org/web/20221230040416/https://twitter.com/crac_ojo/status/1606625848450519044,20221230040416,"CRAC 木野 on Twitter: ""メリークリスマス🎄🎅レイシストは死ね！！😊"" / Twitter"
https://twitter.com/crac_ojo/status/1606707192949706752,20221224104340,http://web.archive.org/web/20230103062410/https://twitter.com/crac_ojo/status/1606707192949706752,20230103062410,"CRAC 木野 on Twitter: ""「ミュートを自動化もしくは効率化するツール」とか無いですかねえ…。ブロックなら似たようなものがあったと思うけど、わたしはブロックではなくてミュートを使うので。ミュートの方が好きなんですよねー。ミュートされた側は気づかないし、反応があってもこちらには一切目に入らないし。"" / Twitter"
https://twitter.com/crac_ojo/status/1607136978021277696,20221225151129,http://web.archive.org/web/20221230040226/https://twitter.com/crac_ojo/status/1607136978021277696,20221230040226,"CRAC 木野 on Twitter: ""https://t.co/KCfkoJQYaa"" / Twitter"
https://twitter.com/crac_ojo/status/1687934110277177344,20230805141026,https://archive.is/KesaQ,20230806102600,"CRAC 木野 on Twitter: ""どう考えても敗戦が確定していた7月末の時点で、サクッとポツダム宣言を受諾して無条件降伏してれば死人を数十万人も追加しなくて済んだのに、倭猿は本当に無能だったんだな🤣"" / X"
https://twitter.com/crac_ojo/status/1686321859246104576,20230801032356,https://archive.is/Wc07o,20230803042900,"CRAC 木野 on Twitter: ""南京大虐殺もマニラ大虐殺も重慶爆撃も731部隊もよく知らないくせに、 「ヒロシマ、ナガサキの悲劇を世界に知ってほしい」 のだそうです。 おこがましい国民だなあ。"" / X"
https://twitter.com/crac_ojo/status/1683444312980291584,20230724044935,https://archive.is/frTbn,20230724223000,"CRAC 木野 on Twitter: ""暇空から金もらって仕事引き受けてる弁護士連中、端的に言って人間のクズだと思う。"" / Twitter"
https://twitter.com/crac_ojo/status/1680229576352432129,20230715075522,https://archive.is/kszPb,20230715180400,"CRAC 木野 on Twitter: ""暇空についている弁護士らも、最初から勝つつもりないんだろうね。 報酬チューチュー😆"" / Twitter"
https://twitter.com/crac_ojo/status/1673118247300784131,20230625165729,https://archive.is/SDy0z,20230626151100,"CRAC 木野 on Twitter: ""谷本真由美（めいろま） @May_Roma だのヴィズマーラ恵子 @vismoglie だのといった差別扇動アカウントの悪行、真正面から糾弾してやるのでわたし宛にどんどん送ってくださいな😊 訴訟上等🖕ヨーロッパの法廷を使ってこいつらの差別発言を公的な文書に刻んでやりますわ😆"" / Twitter"
https://twitter.com/crac_ojo/status/1656047451843772422,20230509142415,https://archive.is/lURGF,20230510000700,"CRAC 木野 on Twitter: ""暇空じゃない方の女性差別主義者のキモオタ @nalltama の本名は「藤澤翔馬」で間違いないですか？わたしは法廷での闘争は堂々と受けて立ちます。対戦お願いします。"" / Twitter"
https://twitter.com/crac_ojo/status/1651915687693000710,20230428044605,https://archive.is/RBN4U,20230429044700,"ナニカグループの聖地 on Twitter: ""菅野完さんの回答： 「治兵衛 @kero2pyon3 」は2021年暮まで確かに自分が使用していたが、木野との『今後ツイッターを使用するときには、氏名住所連絡先を明らかにする』という約束を思い出したため、その後は他人に譲渡した」 とのことでした。 信じるか信じないかはあなた次第😁"" / Twitter"
