url,created_datetime,snapshot_url,snapshot_datetime,text
https://twitter.com/tokyo_ky8whb235/status/1693820429918757311,20230821200034,https://archive.is/NnJ4c,20230822030100,"浩のTOKYO投資アカウント on X: ""@Buntyo_Karupisu @karupisu_20786 イーロン・マスクもビックリ 新しいビジネスモデル 最強🔥"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693820220023124147,20230821195944,https://archive.is/zwpQP,20230822030100,"浩のTOKYO投資アカウント on X: ""@Buntyo_Karupisu 全てに隠し玉が… 俺の事笑えよ。 出すってんだから。 あれから8ヶ月…そろそろ出したかな？ https://t.co/ConxL4gWLR"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693819733907534237,20230821195748,https://archive.is/dVfGC,20230822025800,"浩のTOKYO投資アカウント on X: ""@Buntyo_Karupisu @karupisu_20786 予定通り✨✨✨ さすが暇空さん最強。 敗訴していても勝てる！ 判決確定しても勝てる！ 反撃食らっても予定通り✨✨✨ 全力でやりますよ！ かっけぇ( *°∀°* )"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693817311281795119,20230821194811,https://archive.is/cSAFV,20230822025800,"浩のTOKYO投資アカウント on X: ""皆さんのカンパが必要です。 引き続き振込しろ"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693816637659717692,20230821194530,https://archive.is/Mf8b4,20230822024600,"浩のTOKYO投資アカウント on X: ""かっけぇ、さすが暇空さん。今頃、相手は腰抜かして、泣いて謝罪してきますよ！ きっと… きっと…"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693816161174270329,20230821194337,https://archive.is/X18n3,20230822024600,"浩のTOKYO投資アカウント on X: ""防御は最大の…最大の…負け😭"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693815548008952175,20230821194110,https://archive.is/9YnQL,20230822024300,"浩のTOKYO投資アカウント on X: ""@Buntyo_Karupisu @karupisu_20786 のりこえねっと敗訴で貴重なデータを得て満足。 次は失敗しない。(失敗だったんかよ🥹) カンパさえあればいくらでも無駄遣い出来る‼️ カンパ募集だカンパ募集！ 振り込みないならこちらから行くで🤣"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693812147963457781,20230821192740,https://archive.is/vsPGr,20230822023700,"浩のTOKYO投資アカウント on X: ""開示請求開示請求開示請求開示請求 民事訴訟民事訴訟民事訴訟民事訴訟 異議却下異議却下異議却下異議却下 参加却下参加却下参加却下参加却下 刑事告訴刑事告訴刑事告訴刑事告訴 逮捕拘留逮捕拘留逮捕拘留逮捕拘留 起訴有罪起訴有罪起訴有罪起訴有罪 家庭崩壊家庭崩壊家庭崩壊家庭崩壊"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693807039758348579,20230821190722,https://archive.is/MLdx6,20230822021000,"浩のTOKYO投資アカウント on X: ""@fuckestjapan 開示請求開示請求開示請求開示請求 民事訴訟民事訴訟民事訴訟民事訴訟 刑事告訴刑事告訴刑事告訴刑事告訴"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693804597696176140,20230821185740,https://archive.is/FOQtN,20230822015800,"浩のTOKYO投資アカウント on X: ""完全アウト案件‼️"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693800199725162707,20230821184011,https://archive.is/0qSzv,20230822015000,"浩のTOKYO投資アカウント on X: ""開示請求開示請求開示請求開示請求 民事訴訟民事訴訟民事訴訟民事訴訟 刑事告訴刑事告訴刑事告訴刑事告訴"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693799968350617909,20230821183916,https://archive.is/zKS9s,20230822015000,"浩のTOKYO投資アカウント on X: ""切り札の証拠があるとかないとか。 自分の部屋汚いとか写真出さないよな？"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693799061688852677,20230821183540,https://archive.is/xFy74,20230822014900,"浩のTOKYO投資アカウント on X: ""@kussaiyatu 民事訴訟だけではわからないかと。 刑事告訴が必要です"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693767500172042590,20230821163015,https://archive.is/Me14R,20230821233600,"浩のTOKYO投資アカウント on X: ""@kakitsuba_dayon @Kakitsubaki 住民訴訟全て負けそうなのか。 戦略、戦争の天才過ぎる！ 暇空弁護団最強🔥"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693756023667134633,20230821154439,https://archive.is/mBHFv,20230821233600,"浩のTOKYO投資アカウント on X: ""バレた(´&gt;∀&lt;｀)ゝ"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693754821239869586,20230821153952,https://archive.is/9M2sP,20230821233600,"浩のTOKYO投資アカウント on X: ""@kamupihupippi ちゃんと表では500円開示請求対応ノート販売してます。無料にせーよ。信者可哀想に"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693726500565258419,20230821134720,https://archive.is/E9sno,20230821220500,"浩のTOKYO投資アカウント on X: ""戦歴予定含む 補助参加却下(弁護士あり) 異議申し立て却下(弁護士あり) のりこえねっと敗訴予定(弁護士あり) のりこえねっと反撃も多分勝ち目なし。 (弁護士あり) 天才現る👏🎓✨"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693742872519217478,20230821145223,https://archive.is/QCJu1,20230821220400,"浩のTOKYO投資アカウント on X: ""大本営発表 ミッドウェー海戦敗北は過去の話。 今8月。悔しくなんかないし 泣いてもいないよ。🥹🥹"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693742361921425647,20230821145021,https://archive.is/eaJSZ,20230821220400,"浩のTOKYO投資アカウント on X: ""弁護士は金さえ貰えば… のりこえねっとですら訴訟しますから🥹"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693733409741574229,20230821141447,https://archive.is/b5pRB,20230821220400,"浩のTOKYO投資アカウント on X: ""補助参加却下 異議申し立て却下 のりこえねっと敗訴予定 のりこえねっと反撃も敗訴予定 連戦連敗して、大本営発表 データを得て満足。 これより作戦のため撤退でわはないぞ！ 転進だ！ ガダルカナルだ、インパール作戦だ！ 行け信者ども。‼️"" / X"
https://twitter.com/tokyo_ky8whb235/status/1681135840301576193,20230717195632,https://archive.is/VUjdy,20230718221100,"浩のTOKYO投資アカウント on Twitter: ""カンパについて。整合性がとれない。 カンパした人はこれを激しく糾弾する権利がありそう"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1681188347384070145,20230717232511,https://archive.is/k6qKV,20230718221000,"浩のTOKYO投資アカウント on Twitter: ""@karupisu_desuyo カンパぼろ儲けですか…"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1681332661833596928,20230718085838,https://archive.is/WQfTI,20230718220500,"浩のTOKYO投資アカウント on Twitter: ""@shiraga0516 実際には残高1億円以上だったりして。"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1681333832187015168,20230718090317,https://archive.is/3YXvS,20230718194900,"浩のTOKYO投資アカウント on Twitter: ""@1CaAKHQnM4ksDU 中身は…開示されても教えて貰えない様な💦"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1681330220580880385,20230718084856,https://archive.is/zq27p,20230718194800,"浩のTOKYO投資アカウント on Twitter: ""@1CaAKHQnM4ksDU まだ弁護団？弁護士に依頼する段階くらいでは？ しかし、何を理由に民事訴訟するのやら？"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1681332166733742080,20230718085640,https://archive.is/0pLBO,20230718194800,"浩のTOKYO投資アカウント on Twitter: ""@1CaAKHQnM4ksDU そこ開示していたら、そのうち堀口さんからの民事訴訟が特別送達されて来そう🤣🤣"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1681323560273604610,20230718082228,https://archive.is/z2vf7,20230718194700,"浩のTOKYO投資アカウント on Twitter: ""弁護団に6000万円以上？ 何らかの成果出さないと… 弁護団、費用高過ぎないか？ 8月末敗訴予定だし。 https://t.co/oYQcqcFnVm"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1681293625127481345,20230718062331,https://archive.is/vCzRI,20230718134700,"浩のTOKYO投資アカウント on Twitter: ""カンパについて批判強まってるなぁ。 https://t.co/Mc9rySds5C"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1681117100394545152,20230717184205,https://archive.is/3QGyZ,20230718092700,"浩のTOKYO投資アカウント on Twitter: ""@karupisu_desuyo すごいな先に物理的に命がなくなってるのに、その後に社会的に云々。 物理的に命がなくなった時点で終わってるがな🤣🤣"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1680755388277489665,20230716184446,https://archive.is/zNBR9,20230717135800,"浩のTOKYO投資アカウント on Twitter: ""@1CaAKHQnM4ksDU 都合悪い話は全て見えません。 警察相談したら？ 警察が受け付ける訳ないやん。 という転換平気でついてける信者は 2択しか見えない|ू¤̴̶̷̤́д¤̴̶̷̤̀)ﾁﾗｯ"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1680883438570848257,20230717031335,https://archive.is/rfAdf,20230717124300,"浩のTOKYO投資アカウント on Twitter: ""@kussaiyatu @skobaya62610615 🤣🤣🤣"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1680828999063465985,20230716233716,https://archive.is/gOX6j,20230717124000,"浩のTOKYO投資アカウント on Twitter: ""@kussaiyatu @skobaya62610615 このレベルで住民訴訟しているから。↓↓↓ こんな裁判にwww https://t.co/JJQZT25oUP"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1680825887527411712,20230716232454,https://archive.is/ypJut,20230717124000,"浩のTOKYO投資アカウント on Twitter: ""@kussaiyatu @skobaya62610615 勘違い事例↓↓↓ 学長は5月1日付けで内容証明出しだ。 リプは大半納得してる信者。 住民訴訟は大丈夫かいな。 郵便局が3ヶ月も配達を粘らないと思う。 https://t.co/Qzi2EHAGAK"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1680818440695844866,20230716225519,https://archive.is/MByfi,20230717123400,"浩のTOKYO投資アカウント on Twitter: ""@kussaiyatu @skobaya62610615 何故、刑事告訴リスク考えない？ データはアトム法律事務所から引用。 名誉毀損50%起訴。懲役とかもあり。 https://t.co/qJGJESnvxm"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1680699285858566144,20230716150150,https://archive.is/1NxIb,20230717111500,"浩のTOKYO投資アカウント on Twitter: ""@1CaAKHQnM4ksDU だから虚偽の告訴なら、めたまんさんが追及されちゃう。まあ、弁護士代理人いるんだから、虚偽告訴は有り得ないけど。ちゃんと名前はめたまんさんが告訴人ですよ。"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1680698802255306752,20230716145954,https://archive.is/XCTFp,20230717111500,"浩のTOKYO投資アカウント on Twitter: ""@1CaAKHQnM4ksDU 告訴は告訴でしょ？ 名前はちゃんと めたまんさんの名前。 弁護士代理人あり。というだけかと。"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1680696748606644224,20230716145145,https://archive.is/CsWnb,20230717111400,"浩のTOKYO投資アカウント on Twitter: ""@1CaAKHQnM4ksDU 告発告発 https://t.co/8NnEsBND8y"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1680694321715249152,20230716144206,https://archive.is/4ujSh,20230717111400,"浩のTOKYO投資アカウント on Twitter: ""@1CaAKHQnM4ksDU 受理は約束してくれないけど、受理確率は上がるかなぁ。 告発になるのかなぁ。"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1680495902547664896,20230716013339,https://archive.is/0iphm,20230716185700,"浩のTOKYO投資アカウント on Twitter: ""@1CaAKHQnM4ksDU 謝罪前提でないと… 堀口さんなら、もう刑事告訴や民事訴訟の書類は完成してそう。 期限過ぎたら出しますよ。"" / Twitter"
https://twitter.com/tokyo_ky8whb235/status/1693100322116522273,20230819201907,https://archive.is/u2NLh,20230820031900,"浩のTOKYO投資アカウント on X: ""@takemurakensuke @Kakitsubaki キリトおじさんが警察に情報共有したから、皆警察に行け、言ってみろ、 とかやられて警察言って、 は？誰？何？ ってなってもまだ信者する？ 小林なんか警察言ってから、警察での話が一切ない。😭"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693099006275236157,20230819201354,https://archive.is/GY3dZ,20230820031600,"浩のTOKYO投資アカウント on X: ""@takemurakensuke 確かに共通点 男 のみwww 中身おじさんが、アスナ探すとか 爆笑🤣"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693092522858619282,20230819194808,https://archive.is/bvxHd,20230820025200,"浩のTOKYO投資アカウント on X: ""@takemurakensuke キャバ嬢との写真すらないキリト😭"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693092043546087515,20230819194613,https://archive.is/qrion,20230820024600,"浩のTOKYO投資アカウント on X: ""@takemurakensuke キリトなら集団リンチやらずに 1人で戦うはずですが。 これがキリトのモデル？ 名も無き雑魚がたまたまフォローワー27万になった。って感じですね。 ちなみにカンパは最初からですか？ いっそカンパした側として立ち上がって戦うとかは？弁護士付けて。"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693063837120115070,20230819175409,https://archive.is/2Ft3F,20230820005500,"浩のTOKYO投資アカウント on X: ""@takemurakensuke カンパ組戻しのルール変更は税務署に確認したり、カンパした人の全員一致の許可必要に思いますね。 詐欺と考える人がいても不思議ではない。Byなる氏理論 詐欺師対詐欺師🤣🤣"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693045483583992174,20230819164113,https://archive.is/AnP21,20230819235300,"浩のTOKYO投資アカウント on X: ""イケメンモテモテの暇空さん写真みたい😍😍 あ、友達いないんだっけ？ 彼女いないんだっけ？ 写真なんか1枚もない金で買ってるんだっけ？ ドンペリの空き瓶の写真は良くみる。"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693044699068793182,20230819163806,https://archive.is/zla2k,20230819235300,"浩のTOKYO投資アカウント on X: ""こういう誹謗中傷ツィート継続して開示請求に異議申し立て？？(参加) 裁判所は早期の開示を！ https://t.co/uwc52yZCyf"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693035798827090190,20230819160244,https://archive.is/yiv1D,20230819235300,"浩のTOKYO投資アカウント on X: ""@ib_kiri こんなんツィート出来る40代の独身って… あの人しか🥹"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693034682022244576,20230819155817,https://archive.is/ltQOX,20230819235300,"浩のTOKYO投資アカウント on X: ""カンパ集まったら突然組戻しはいつでも受けるから無許可で１ヶ月以内に変更。 対コラボのカンパです。 さあ、他の人への開示異議申し立てに使った。コラボではない団体に使った。 一般論としてこれ詐欺では？ 脱税もかな？ https://t.co/s16IUGkVNE"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693019522431853029,20230819145803,https://archive.is/BQY6a,20230819223600,"浩のTOKYO投資アカウント on X: ""@kamupihupippi そして暇くんの友達の写真見た事がない。友達と食事…旅行、たくさん見せてもらいたいなぁ"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693027348919308535,20230819152909,https://archive.is/p4YUb,20230819223600,"浩のTOKYO投資アカウント on X: ""@dlJYnX6IgMP0oYx @tououtei 警察や国税庁もw"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693010233592103271,20230819142108,https://archive.is/baZF7,20230819223600,"浩のTOKYO投資アカウント on X: ""@kamupihupippi 開示請求の異議申し立てに使うのか！？"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693007562042642697,20230819141032,https://archive.is/Velrm,20230819223600,"浩のTOKYO投資アカウント on X: ""@9dVT8OJC8zHiTZm @Kakitsubaki あれが本気の和解案⁉️ さすが天才👏"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693009599652306957,20230819141837,https://archive.is/720D2,20230819223500,"浩のTOKYO投資アカウント on X: ""@dlJYnX6IgMP0oYx @chest_calpis @CalpisInBunkyo 幸せそうな家庭が目に浮かぶ…"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693007329674035550,20230819140936,https://archive.is/vA010,20230819223500,"浩のTOKYO投資アカウント on X: ""@River712 @Kakitsubaki 夜泣きが止まらなくてw 警察👮🚓🚨""が怖い😱のかな🤣"" / X"
https://twitter.com/tokyo_ky8whb235/status/1693006750025470416,20230819140718,https://archive.is/Gkmdi,20230819223500,"浩のTOKYO投資アカウント on X: ""@tououtei 具体的に何処で戦略的勝利なんだ？"" / X"
https://twitter.com/tokyo_ky8whb235/status/1692802357527253058,20230819003507,https://archive.is/QcSGM,20230819074600,"浩のTOKYO投資アカウント on X: ""@yakamakenta あーあの顔に似ていたら、ふんどしがベストかと🤣"" / X"
https://twitter.com/tokyo_ky8whb235/status/1692789866181050477,20230818234529,https://archive.is/WjizV,20230819065400,"浩のTOKYO投資アカウント on X: ""@romabing 自宅に押し掛けたり ホテル予約したり レストラン予約したり 通販注文したり 狂ってます。"" / X"
https://twitter.com/tokyo_ky8whb235/status/1692784625381478725,20230818232439,https://archive.is/iJG5L,20230819064300,"浩のTOKYO投資アカウント on X: ""@romabing 金儲け主義に見えますね"" / X"
https://twitter.com/tokyo_ky8whb235/status/1692748563242164398,20230818210121,https://archive.is/rKh4f,20230819040300,"浩のTOKYO投資アカウント on X: ""@Puttanesca49 @akitsu_akanex 年収350万 プラス歩合制？みたいな🤣"" / X"
https://twitter.com/tokyo_ky8whb235/status/1690331606782009344,20230812045714,https://archive.is/ffhwt,20230812213900,"浩のTOKYO投資アカウント on Twitter: ""@kinmokuchin @tououtei @justwhatdoit @2yq9mNSuSEJyl5a @mystymysty あくまで、理解出来ないふりして擁護するのがある意味、不可解ですが。"" / X"
https://twitter.com/tokyo_ky8whb235/status/1690331971011112960,20230812045841,https://archive.is/2S79J,20230812135600,"浩のTOKYO投資アカウント on Twitter: ""文字でみたら本当にわかりやすい。 小林くんのやらかし。"" / X"
https://twitter.com/tokyo_ky8whb235/status/1690295088046616576,20230812023207,https://archive.is/9cC95,20230812134900,"浩のTOKYO投資アカウント on Twitter: ""文字わかりやすいです。 しっかり犯罪が書いてますね。 弁護士名で何故堀口さんに通知が？ 弁護士さん受任してません、と回答。 なるほど🤔ってわかりやすい。"" / X"
https://twitter.com/tokyo_ky8whb235/status/1690256717576327168,20230811235939,https://archive.is/KPjc1,20230812073500,"浩のTOKYO投資アカウント on Twitter: ""@mystymysty @oVXcBuQOQTQ0s82 @justwhatdoit @tououtei @2yq9mNSuSEJyl5a ヤり逃げはない。 ヤり得はない。 必ず天の裁きがありますよ。"" / X"
